conv_id,context,prompt,speaker_utterance,listener_utterance,exchange_number,s_negative,s_neutral,s_positive,l_negative,l_neutral,l_positive,predictions_ER,predictions_IP,predictions_EX,valence_speaker,arousal_speaker,dominance_speaker,valence_listener,arousal_listener,dominance_listener,s_word_len,l_word_len,agreeing,acknowledging,encouraging,consoling,sympathizing,suggesting,questioning,wishing,neutral,speaker_emotion,listener_emotion,mimicry,empathy
hit:11945_conv:23811,afraid,i was robbed,i just froze and did what they wanted. they pullled a gun and a knife. i gave them my money in my pocket and they left. it was 12 dollars,oh god! just hand them what they want_comma_ it is not worth your life,2,0.38708737,0.5748239,0.03808868,0.9489792,0.046655364,0.004365493,0,0,0,-0.0326666666666667,0.174,0.169333333333333,0.5044,0.0396,0.4524,30,14,0.0002558926353231,0.0001924475800478,2.1435005692183e-05,0.0001068033234332,2.55015474976972e-05,0.0005891603650525,0.0023839331697672,3.72340546164196e-05,0.996387600898743,devastated,joyful,0,2
hit:9549_conv:19498,afraid,I think I'm catching a cold_comma_ I hope it's nothing serious.,I think I am catching a cold_comma_ I hope it is nothing serious.,Oh my_comma_ I think you should stock up on Vitamin C and hydrate yourself just in case.,1,0.45856816,0.46425655,0.077175274,0.032945465,0.6192307,0.34782383,0,0,0,0.2404,0.0024,0.1872,0.2976,-0.2808,0.0292,13,17,0.0002336817851755,4.28493840445299e-05,7.70360420574434e-05,0.0003943389165215,0.0017940513789653,0.97619616985321,0.0204820781946182,0.0001640050468267,0.0006157686584629,anxious,excited,1,2
hit:9549_conv:19498,afraid,I think I'm catching a cold_comma_ I hope it's nothing serious.,That seems like a good idea_comma_ maybe some chicken noodle soup too.,I agree_comma_ hot chicken soup is the way to go. I hope its just the weather and not a cold,2,0.0014366218,0.042162057,0.9564013,0.01645385,0.1906998,0.7928464,1,0,0,0.412,-0.324666666666667,-0.142666666666667,0.258222222222222,-0.216444444444445,-0.0446666666666667,12,20,0.0233263336122036,0.0005313296569511,0.0014108478790149,0.97254091501236,0.0009965728968381,0.0002744777593761,0.000504232768435,0.0001317792921327,0.0002835503255482,impressed,content,1,2
hit:5446_conv:14413,anxious,The first day I started working out I was anxious about looking silly at the gym.,I recently started working out daily and I was so anxious my first day.,Oh that is a great habit to have. Did you go to the gym?,1,0.5732138,0.36500072,0.06178544,0.0027807676,0.0631389,0.9340803,0,0,2,0.2072,0.0304,0.064,0.394,-0.0356,0.218,14,14,4.18006820837036e-05,0.0002051269548246,2.03487852559192e-05,2.86620615952415e-05,0.0001928555720951,8.82998429005966e-05,0.999137222766876,5.06618162035011e-05,0.0002349886490264,confident,confident,1,3
hit:5446_conv:14413,anxious,The first day I started working out I was anxious about looking silly at the gym.,Yes i got 5 days a week now.,Wow that is a great accomplishment! I need to get back to the gym too.,2,0.03090344,0.7555041,0.21359248,0.0010799094,0.011201659,0.98771846,1,0,0,0.229,-0.5,-0.26,0.399333333333333,0.19,0.171333333333333,8,15,0.0005360707873478,0.996583044528961,0.0002185208722949,0.0019508835393935,0.0001505324908066,3.41579434461892e-05,9.10620437934995e-05,0.0002526863536331,0.0001831013505579,excited,joyful,0,3
hit:4763_conv:9527,jealous,it is always discouraging that you dont get what you deserve.. am i right,it is always better to get what you deserve .. how do you feel about this,I think so. Generally getting more or less than what you deserve to get is unbalanced.,1,0.043787047,0.43695796,0.519255,0.7065995,0.27704304,0.01635748,0,0,0,0.507,0.09,0.206,0.2768,-0.0844,0.0856,16,16,0.0047277179546654,0.0674921125173569,4.94410560349934e-05,3.32941635861062e-05,0.0016528753330931,0.0052175065502524,0.0017334626754745,0.0027715200558304,0.916322112083435,hopeful,jealous,1,2
hit:4763_conv:9527,jealous,it is always discouraging that you dont get what you deserve.. am i right,of course.. i felt it discouraging in some way..,I can understand that. Hopefully everything works out in the end though.,2,0.7436494,0.23559144,0.020759132,0.011556824,0.24926063,0.73918253,1,1,0,-0.14,-0.226,-0.155333333333333,0.1695,-0.1605,0.0725,9,12,0.00065437174635,0.0168503858149052,0.0262093488126993,0.955489575862885,0.0003017285198438,0.0001465695240767,0.0001181349216494,9.58298332989216e-05,0.000134082234581,jealous,hopeful,0,2
hit:3928_conv:7856,proud,My niece is visiting and we have a pool. She has not had access to a pool for most of her childhood ad does not know how to swim. She is figuring it out very quickly though and her confidence is increasing as her skills do. It's very exciting to watch her skills and confidence soar and she feels it too.,My niece cannot swim but has is staying with us for a bit and we have a pool. Her skills are increasing and her confidence is soaring!,thats awesome .. how long has she been learning?,1,0.0018699162,0.053510763,0.94461936,0.0018362256,0.030591063,0.96757275,0,0,2,0.435714285714286,-0.106285714285714,0.193714285714286,0.569333333333333,0.225333333333333,0.338666666666667,27,9,9.76201336015947e-05,0.002396393334493,3.97559560951777e-05,3.13959390041418e-05,0.0001677738910075,0.0001998979860218,0.99687933921814,0.0001337529683951,5.39874599780887e-05,proud,impressed,1,2
hit:3928_conv:7856,proud,My niece is visiting and we have a pool. She has not had access to a pool for most of her childhood ad does not know how to swim. She is figuring it out very quickly though and her confidence is increasing as her skills do. It's very exciting to watch her skills and confidence soar and she feels it too.,Just today and yesterday. She is 8 and has not had access to water as she lives in the mountains. She has gone from not being able to touch the bottom with her hand to picking up dive sticks and even swimming over the ladder in the deep end.,keep up the good work.,2,0.64324075,0.32205746,0.034701787,0.005675017,0.07618403,0.918141,1,0,0,0.190352941176471,-0.198235294117647,-0.0608235294117647,0.580666666666667,-0.16,0.220666666666667,49,5,0.0004459013871382,0.0174545757472515,0.0003552665002644,7.46078439988196e-05,7.19415693311021e-05,5.1012852054555e-05,0.0004180768155492,0.977141916751862,0.0039867158047854,afraid,content,1,2
hit:11975_conv:23954,nostalgic,I remember when I was a kid we use to play all day until the streetlights came on. My favorite was playing kickball in the street.,I remember when I was a kid we use to play all day until the streetlights came on.,Yeah_comma_ it was fun...and so free.,1,0.023838822,0.5742849,0.4018763,0.0032043937,0.033857837,0.9629377,0,0,0,0.392666666666667,-0.155,-0.234,0.814,0.343,0.211,18,6,9.60442921495996e-05,9.75187285803258e-05,1.51945287143462e-05,9.25098138395697e-05,0.0001235437812283,0.001171697047539,0.0002997023693751,2.5748184270924e-05,0.998078107833862,nostalgic,joyful,1,3
hit:11975_conv:23954,nostalgic,I remember when I was a kid we use to play all day until the streetlights came on. My favorite was playing kickball in the street.,It was. My favorite game was kickball.,I lived in an apartment complex and there was a pool_comma_ so I loved swimming.,2,0.0014935749,0.027831597,0.9706749,0.0025698426,0.04432176,0.9531084,0,2,0,0.62,0.378,0.184,0.3676,-0.0528,0.1336,7,15,0.0001581486139912,7.24294077372178e-05,1.54182271216996e-05,0.000113759713713,5.23728303960525e-05,0.000139109630254,0.0001322213211096,8.81882806424983e-06,0.999307632446289,surprised,terrified,1,3
hit:678_conv:1357,confident,When playing squash_comma_ I feel very confident,I enjoy playing squash and I always feel confident when I am on court.,Woow_comma_ are you really good in the court?,1,0.0017345722,0.029160997,0.96910447,0.024286838,0.62911963,0.34659353,0,0,2,0.4144,0.2348,0.3224,0.417,0.137,0.361,14,8,0.0001318730792263,2.60786782746436e-05,8.66279369802214e-05,0.0003398339031264,0.0016351713566109,0.0457143113017082,0.950845897197723,0.0008378982311114,0.0003823005827143,confident,joyful,1,3
hit:678_conv:1357,confident,When playing squash_comma_ I feel very confident,I think I am at my level. I generally win most of my matches.,Woow_comma_ I guess I will like to play you someday,2,0.0039336695,0.11657673,0.8794896,0.0025952233,0.1207304,0.8766744,1,0,0,0.3984,-0.1172,0.188,0.4345,-0.0055,-0.0095,14,10,0.0252920519560576,0.0010799863375723,0.0006708979490213,0.578991770744324,0.0073418519459664,0.0416079722344875,0.174162909388542,0.0001712016237434,0.170681312680244,confident,anticipating,1,3
hit:9718_conv:19437,anxious,I'm going to ride a jet ski for the first time this weekend.,I am going to ride a jet ski for the first time this weekend.,that is so stinking awesome,1,0.003124959,0.50493723,0.49193782,0.023510478,0.053555924,0.9229336,0,0,0,0.391666666666667,0.0896666666666667,0.155,0.021,0.554,0.155,14,5,0.000562458706554,0.996557474136353,0.0004926795372739,0.0002801131340675,7.04994308762252e-05,5.1790673751384e-05,7.27441147319041e-05,0.0018590242834761,5.32249468960799e-05,anticipating,joyful,0,1
hit:9718_conv:19437,anxious,I'm going to ride a jet ski for the first time this weekend.,Yeah I am excited and yet a bit nervous at the same time. Should be an experience.,it will be an adrenaline rush for sure,2,0.006481031,0.03129268,0.9622263,0.010256129,0.16232686,0.827417,0,0,0,0.223666666666667,0.069,0.0716666666666667,0.2965,0.226,0.4495,17,8,0.0069922669790685,0.15278197824955,0.0004424079088494,0.0024962758179754,0.0001495264295954,0.000271324213827,0.0006630950374528,0.0001120278247981,0.836091101169586,anxious,anticipating,1,1
hit:14233_conv:24466,trusting,I asked my friend if I could use their car. I was trying to travel out of town for a couple of days and my car was at the dealership getting repaired. I knew my friend for at least 5 years and they were not hesitant to lend me their car. Right away_comma_ they gave me the keys to the car.,My friend recently lended me their car so I can go out of town,That was nice of them. Did you have any problems with their car?,1,0.0045912256,0.5010153,0.4943935,0.0077706845,0.11804843,0.87418085,1,0,2,0.3715,-0.1535,0.072,0.178666666666667,0.084,0.0433333333333333,14,13,5.54445359739475e-05,0.0003779791877605,2.44908551394474e-05,3.48378780472558e-05,0.0002522867871448,0.0001339797017863,0.998844385147095,3.05501380353235e-05,0.0002459767565596,trusting,proud,0,2
hit:14233_conv:24466,trusting,I asked my friend if I could use their car. I was trying to travel out of town for a couple of days and my car was at the dealership getting repaired. I knew my friend for at least 5 years and they were not hesitant to lend me their car. Right away_comma_ they gave me the keys to the car.,They did not hesitate to lend me the car at all which is nice. No_comma_ I did not have any problems with the car.,THat is good to hear. What happened to your own car?,2,0.0053473264,0.035380475,0.9592722,0.0056527234,0.093334936,0.90101236,1,0,2,0.174333333333333,0.0583333333333333,-0.065,0.649333333333333,-0.108666666666667,-0.0146666666666667,24,11,8.22515648906119e-05,0.0001714724494377,2.74082867690595e-05,1.59374558279524e-05,0.0010716042015701,0.0005811308510601,0.997510433197022,0.0002507288882043,0.0002890234463848,grateful,excited,1,2
hit:14377_conv:24755,nostalgic,i was looking at my old pictures the other day,i was looking at my old pictures the other day and it brought so much memories!,hope they were bad ones,1,0.0013519913,0.047018416,0.9516296,0.6802213,0.2918002,0.027978428,0,0,0,0.3485,-0.4075,-0.1585,0.0626666666666667,-0.177333333333333,-0.012,16,5,7.3984352638945e-05,0.000156057998538,3.43352476193104e-05,8.85382178239524e-05,2.71872286248254e-05,7.06817736499943e-05,7.8264762123581e-05,8.93208743946161e-06,0.999462068080902,nostalgic,hopeful,1,3
hit:14377_conv:24755,nostalgic,i was looking at my old pictures the other day,they were not actually.,maybe you just do not realize they were bad because you are optimistic to a fault,2,0.3125623,0.6471504,0.04028733,0.6283065,0.3342093,0.03748425,0,0,0,0.0,0.0,0.0,0.0245,0.1125,0.0125,4,16,0.0003212185984011,8.59512074384838e-05,9.64795181062073e-05,7.66575685702264e-05,0.0016928889090195,0.977193474769592,0.0195465330034494,0.0001839536853367,0.0008028823067434,disappointed,hopeful,0,3
hit:9779_conv:19558,angry,i was mad when i didnt get the day off,i was mad when i didnt get the day off,Oh shucks that is bad! Did you call in sick?,1,0.8320962,0.15113018,0.016773662,0.9599542,0.03594796,0.00409783,1,0,2,0.118666666666667,0.157333333333333,-0.111333333333333,-0.451333333333333,0.122,-0.288666666666667,10,10,6.9660964072682e-05,6.91204331815243e-05,2.46144791162806e-05,1.73657681443729e-05,0.0002056839439319,0.0004572398320306,0.998690783977509,9.28536901483312e-05,0.0003726636641658,angry,disgusted,0,1
hit:9779_conv:19558,angry,i was mad when i didnt get the day off,i quit that mofo.,oh haha. Awesome! Now what are you gonna do?,2,0.89368486,0.09213865,0.014176423,0.001949746,0.029642276,0.96840805,0,0,1,-0.062,0.118,-0.024,0.96,0.794,0.782,4,9,0.0001011742206173,0.0042695603333413,5.02004513691645e-05,3.4859032894019e-05,0.0001787075598258,0.0003616451285779,0.994827330112457,9.44057974265888e-05,8.21468929643743e-05,embarrassed,joyful,0,1
hit:7955_conv:15914,annoyed,I was stuck in traffic the other day. This guy thought he was more important and flew past us in the emergency lane.,I am not sure if you live in an area with much traffic_comma_ but here in Atlanta it is an every day thing. I was just sitting on the interstate the other day due to a wreck in front of us and I would been there already for around 34 minutes.,I take the bus so I do not have to deal with the traffic_comma_ but man that sounds like it would really stink,1,0.58710635,0.36961898,0.043274667,0.9097675,0.07933188,0.010900585,0,2,0,0.1188,-0.2616,-0.0782666666666667,0.074,-0.0062499999999999,-0.185,51,23,0.0007148587610572,0.853059649467468,0.0001263501471839,0.0002517096872907,0.0004772196407429,0.0008287371019832,0.0002515165251679,0.0007794580888003,0.143510594964027,anxious,annoyed,0,2
hit:7955_conv:15914,annoyed,I was stuck in traffic the other day. This guy thought he was more important and flew past us in the emergency lane.,It does_comma_ but I guess I am also kind of used to it. But I am sitting there_comma_ just minding my own business_comma_ and this guy decides he is more important than anyone else. And he flies up the emergency lane beside me_comma_ completely blocking any emergency vehicles that may need to use it.,Wow he sounds like jerk!,2,0.49735457,0.41980562,0.08283984,0.9256289,0.06341253,0.010958599,0,0,0,0.147411764705882,-0.028,-0.0016470588235294,0.118666666666667,0.0706666666666667,-0.278666666666667,54,5,0.0002515299129299,0.998199164867401,0.0001741464511724,0.00033671662095,9.62392296059988e-05,6.35066026006825e-05,5.28280725120567e-05,0.0007670106715522,5.89303781453054e-05,prepared,impressed,1,2
hit:7857_conv:15714,guilty,I told someone about my best friend's secret and I feel terribly bad about it. I'm scared to tell her but I feel so bad.,I told someone about my best friend's secret and I feel terribly bad about it.,oh no_comma_ was it a big secret?,1,0.8773095,0.1164915,0.0061989534,0.21851608,0.7462435,0.035240423,0,0,2,-0.2665,0.269,-0.046,0.281,0.168,0.321,15,7,0.0001112633399316,4.16322145611048e-05,3.66735475836322e-05,0.0001811531546991,0.0012540558818727,0.0170052405446768,0.97995924949646,0.000153750021127,0.0012569474056363,guilty,nostalgic,0,1
hit:7857_conv:15714,guilty,I told someone about my best friend's secret and I feel terribly bad about it. I'm scared to tell her but I feel so bad.,It was. I am scared to tell her I told someone_comma_ but I feel so bad.,Do you think she will ever find out without you telling her?,2,0.89875555,0.09300647,0.008238012,0.18901142,0.7854726,0.025516005,0,0,2,-0.188,0.2025,-0.1945,0.4885,-0.094,0.23,16,12,0.000154607114382,4.95658205181826e-05,0.0001375020074192,2.01058537641075e-05,0.0003111988480668,0.0052353590726852,0.992897033691406,0.000608698988799,0.0005859008524566,terrified,anxious,0,1
